source_url	parsed_url
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/generators/index.html
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/busproc.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/cocrash.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/pyos7.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/pyos4.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/pyos5.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/coexpat.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/contact.html
http://www.dabeaz.com/coroutines/	https://tinyletter.com/dabeaz
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/pipeline.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/trampoline.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/countdown.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/grepclose.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/basicsax.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/runblaster.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/cosax.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/Coroutines.pdf
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/twistedecho.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/cobroadcast.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/bogus.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/cothread.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/pyos1.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/echobad.py
http://www.dabeaz.com/coroutines/	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0-beta/css/bootstrap.min.css
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/echoserver.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/grep.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/talks.html
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/pyos3.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/blaster.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/python-../distilled/index.html
